"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.tomcat.util.buf.ByteChunk.toString() ByteChunk.java","409","0.1","13","2403"
"org.apache.tomcat.util.buf.StringCache.toString(ByteChunk) StringCache.java","396","0.1","13","2403"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer, long, NativeDispatcher) IOUtil.java","389","0.1","15","3204"
"org.springframework.beans.TypeConverterSupport.convertIfNecessary(Object, Class, MethodParameter) TypeConverterSupport.java","386","0.4","6","801"
"org.springframework.http.converter.AbstractHttpMessageConverter.addDefaultHeaders(HttpHeaders, Object, MediaType) AbstractHttpMessageConverter.java","385","0.4","20","801"
"org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyMethodProcessor.supportsReturnType(MethodParameter) RequestResponseBodyMethodProcessor.java","384","0.4","7","801"
"org.apache.tomcat.util.buf.ByteChunk.toStringInternal() ByteChunk.java","382","0.1","63","2403"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","374","0.1","51","3204"
"org.springframework.util.ConcurrentReferenceHashMap$Segment.getReference(Object, int, ConcurrentReferenceHashMap$Restructure) ConcurrentReferenceHashMap.java","372","< 0.1","75","11214"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.fillReadBuffer(boolean, ByteBuffer) NioEndpoint.java","370","0.2","9","1594"
"org.apache.tomcat.util.net.NioChannel.read(ByteBuffer) NioChannel.java","360","0.2","9","1594"
"org.apache.tomcat.util.buf.MessageBytes.equalsIgnoreCase(String) MessageBytes.java","354","< 0.1","243","55173"
"sun.nio.ch.SocketChannelImpl.read(ByteBuffer) SocketChannelImpl.java","351","0.2","50","1594"
"sun.nio.ch.SelectorImpl.select(long) SelectorImpl.java","349","0.2","10","1602"
"sun.nio.ch.SelectorImpl.lockAndDoSelect(Consumer, long) SelectorImpl.java","338","0.2","15","1602"
"org.apache.coyote.http11.Http11OutputBuffer.sendHeader(MessageBytes, MessageBytes) Http11OutputBuffer.java","335","< 0.1","28","3997"
"org.apache.catalina.connector.RequestFacade.getAttribute(String) RequestFacade.java","329","< 0.1","112","24025"
"org.springframework.http.HttpHeaders.getContentType() HttpHeaders.java","329","0.1","26","3204"
"java.util.ArrayList$Itr.next() ArrayList.java","325","< 0.1","217","48096"
"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodProcessor.addContentDispositionHeader(ServletServerHttpRequest, ServletServerHttpResponse) AbstractMessageConverterMethodProcessor.java","324","0.4","25","801"
"org.apache.coyote.Request.recycle() Request.java","320","0.1","74","1602"
"sun.nio.ch.KQueueSelectorImpl.doSelect(Consumer, long) KQueueSelectorImpl.java","319","0.1","60","1602"
"org.apache.catalina.connector.Response.finishResponse() Response.java","310","0.3","4","801"
"org.apache.coyote.http11.Http11OutputBuffer.write(MessageBytes) Http11OutputBuffer.java","307","< 0.1","55","7994"
"org.apache.catalina.connector.OutputBuffer.close() OutputBuffer.java","305","0.3","11","801"
"org.springframework.web.servlet.FrameworkServlet.publishRequestHandledEvent(HttpServletRequest, HttpServletResponse, long, Throwable) FrameworkServlet.java","305","0.3","24","801"
"org.springframework.http.server.ServletServerHttpResponse.getBody() ServletServerHttpResponse.java","305","0.1","12","1602"
"org.springframework.core.annotation.AnnotationTypeMappings.forAnnotationType(Class) AnnotationTypeMappings.java","304","0.1","11","2403"
"org.springframework.core.annotation.AnnotationTypeMappings.forAnnotationType(Class, AnnotationFilter) AnnotationTypeMappings.java","293","0.1","11","2403"
"org.springframework.http.converter.AbstractGenericHttpMessageConverter.canWrite(Type, Class, MediaType) AbstractGenericHttpMessageConverter.java","288","0.1","11","2403"
"org.springframework.core.annotation.AnnotatedElementUtils.findAnnotations(AnnotatedElement) AnnotatedElementUtils.java","287","0.1","11","2403"
"org.springframework.core.annotation.AnnotationTypeMappings.forAnnotationType(Class, RepeatableContainers, AnnotationFilter) AnnotationTypeMappings.java","281","0.1","23","2403"
"org.apache.tomcat.util.http.ValuesEnumerator.nextElement() MimeHeaders.java","280","0.1","13","2395"
"org.apache.tomcat.util.net.AbstractEndpoint.processSocket(SocketWrapperBase, SocketEvent, boolean) AbstractEndpoint.java","279","0.3","10","801"
"org.apache.coyote.http11.Http11Processor.finishResponse() Http11Processor.java","278","0.3","4","801"
"org.springframework.http.converter.json.AbstractJackson2HttpMessageConverter.canWrite(Class, MediaType) AbstractJackson2HttpMessageConverter.java","277","0.1","30","2403"
"org.apache.coyote.http11.Http11OutputBuffer.end() Http11OutputBuffer.java","275","0.1","6","1602"
"org.springframework.core.annotation.MergedAnnotations.from(AnnotatedElement, MergedAnnotations$SearchStrategy, RepeatableContainers) MergedAnnotations.java","275","0.1","10","2403"
"org.springframework.web.util.ServletRequestPathUtils.parseAndCache(HttpServletRequest) ServletRequestPathUtils.java","275","0.3","6","801"
"org.springframework.beans.TypeConverterSupport.convertIfNecessary(Object, Class, TypeDescriptor) TypeConverterSupport.java","271","0.3","6","801"
