"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.getDefaultMessageWithAlternateKey(String, String, Locale, ValueStack, Object[], String) AbstractLocalizedTextProvider.java","2405","22","0","106"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.findDefaultText(String, Locale) AbstractLocalizedTextProvider.java","2383","22","0","106"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findDefaultText(String, Locale) StrutsLocalizedTextProvider.java","2383","22","0","106"
"com.opensymphony.xwork2.ognl.OgnlValueStack.findValue(String) OgnlValueStack.java","2290","3","1","636"
"com.opensymphony.xwork2.ognl.OgnlValueStack.findValue(String, boolean) OgnlValueStack.java","2289","3","2","636"
"org.apache.logging.log4j.core.layout.PatternLayout.toText(AbstractStringLayout$Serializer2, LogEvent, StringBuilder) PatternLayout.java","2271","0.3","25","6753"
"com.opensymphony.xwork2.ognl.OgnlValueStack.tryFindValueWhenExpressionIsNotNull(String) OgnlValueStack.java","2259","3","1","636"
"com.opensymphony.xwork2.ognl.OgnlValueStack.tryFindValue(String) OgnlValueStack.java","2258","3","2","636"
"com.opensymphony.xwork2.ognl.OgnlValueStack.getValueUsingOgnl(String) OgnlValueStack.java","2254","3","2","636"
"org.apache.logging.log4j.core.layout.PatternLayout$PatternFormatterPatternSerializer.toSerializable(LogEvent, StringBuilder) PatternLayout.java","2245","0.3","201","6753"
"com.opensymphony.xwork2.ognl.OgnlUtil.getValue(String, Map, Object) OgnlUtil.java","2239","3","1","633"
"com.opensymphony.xwork2.ognl.OgnlUtil.lambda$getValue$1(Map, Object, Object) OgnlUtil.java","2229","3","1","633"
"org.eclipse.jetty.servlet.ServletHandler$ChainEnd.doFilter(ServletRequest, ServletResponse) ServletHandler.java","2172","20","0.3","105"
"org.eclipse.jetty.servlet.ServletHolder.handle(Request, ServletRequest, ServletResponse) ServletHolder.java","2169","20","0.2","105"
